;Feature;PosTags;Label
1010;sein#die#bei#sie#auch#so#?;VAFIN#ART#APPR#PPER#ADV#ADV#$.;1
1011;wo#stehen#sie#denn#?;PWAV#VVFIN#PPER#ADV#$.;0
1012;warum#werden#in#Oesterreich#so#viel#Grund#verbauen#?;PWAV#VAFIN#APPR#NE#ADV#PIAT#NN#VVPP#$.;0
1013;was#meinen#sie#?;PWS#VVFIN#PPER#$.;0
1014;und#sie#meinen#die#dies#seine#einzig#Quelle#sein#?;KON#PPER#VVFIN#PRELS#PDS#PPOSAT#ADJA#NN#VAFIN#$.;1
1015;sicher#?;ADV#$.;1
1016;was#fuer#eine#Hund#?;PWS#APPR#ART#NN#$.;0
1017;weissen#sie#mehr#?;VVFIN#PPER#ADV#$.;1
1018;schon#jemand#wach#?;ADV#PIS#PTKVZ#$.;1
1019;wie#koennen#man#denn#so#dumm#sein#?;PWAV#VMFIN#PIS#ADV#ADV#ADJD#VAINF#$.;0
1020;heute#auch#erst#spaeter#auf#die#Messe#?;ADV#ADV#ADV#ADJD#APPR#ART#NN#$.;1
1021;sein#sie#die#nicht#peinlich#?;VAFIN#PPER#PDS#PTKNEG#ADJD#$.;1
1022;wer#haben#sie#sonst#moderieren#?;PWS#VAFIN#PPER#ADV#VVPP#$.;0
1023;sein#die#so#?;VAFIN#PDS#ADV#$.;1
1024;was#passieren#wenn#Optoelektronik#auf#Molekularbiologie#treffen#?;PWS#VVFIN#KON#NN#APPR#NN#VVFIN#$.;0
1025;haben#sie#sie#fuer#die#Video#schminken#?;VAFIN#PPER#PRF#APPR#ART#NN#VVPP#$.;1
1026;was#sein#ihre#Fazit#?;PWS#VAFIN#PPOSAT#NN#$.;0
1027;tragen#sie#sie#?;VVFIN#PPER#PPER#$.;1
1028;sie#wollen#keine#Info#mehr#verpassen#?;PPER#VMFIN#PIAT#NN#ADV#VVINF#$.;1
1029;wer#kennen#die#Geldabheber#?;PWS#VVFIN#ART#NN#$.;0
1030;sein#damit#echt#sie#gemeint#?;VAFIN#PROP#ADJD#PPER#ADJD#$.;1
1031;die#Typ#arbeiten#bei#LKA#?;ART#NN#VVFIN#APPRART#NN#$.;1
1032;so#so#sehen#sie#die#?;ADV#ADV#VVFIN#PPER#PDS#$.;1
1033;warum#sehen#solche#Leute#auch#noch#so#aus#wie#man#sie#von#diese#erwarten#?;PWAV#VVFIN#PIAT#NN#ADV#ADV#ADV#PTKVZ#KOUS#PIS#PPER#APPR#PDS#VVPP#$.;0
1034;fragen#sie#sie#nicht#auch#ab#und#an#warum#ein#bisschen#gruen#in#blau#von#Auge#eine#Makel#sein#?;VVFIN#PPER#PPER#PTKNEG#ADV#PTKVZ#KON#ADV#PWAV#ART#PIAT#ADJD#APPRART#ADJD#APPR#NN#ART#NN#VAFIN#$.;1
1035;welche#Teil#verstehen#sie#denn#nicht#?;PIS#NN#VVFIN#PPER#ADV#PTKNEG#$.;0
1036;sein#die#nicht#seltsam#?;VAFIN#PDS#PTKNEG#ADJD#$.;1
1037;sie#kennen#sie#aus#mit#solchen#Attest#?;PPER#VVFIN#PPER#PTKVZ#APPR#PIAT#NN#$.;1
1038;mit#welcher#Bahn#fahren#sie#?;APPR#PWAT#NN#VVFIN#PPER#$.;0
1039;Fremde#Markenname#als#eigen#Keyword#nutzen#duerfen#man#die#?;NN#NN#APPR#ADJA#NN#VVINF#VMFIN#PIS#PDS#$.;1
1040;sein#da#aus#Versehen#eine#klein#Fehlinformation#reinrutschen#?;VAFIN#ADV#APPR#NN#ART#ADJA#NN#VVPP#$.;1
1041;was#trinken#sie#denn#da#Ausserirdische#?;PWS#VVFIN#PPER#ADV#ADV#NN#$.;0
1042;welche#normal#Mensch#werden#solche#schlimm#Tat#nicht#stoeren#?;PIS#ADJA#NN#VAFIN#PIAT#ADJA#NN#PTKNEG#VVINF#$.;0
1043;Wette#dass#da#wieder#nichts#umkommen#?;NN#KOUS#ADV#ADV#PIS#VVFIN#$.;1
1044;wo#geben#sie#so#was#?;PWAV#VVFIN#PPER#ADV#PIS#$.;0
1045;was#sein#die#Grund#?;PWS#VAFIN#ART#NN#$.;0
1046;was#sollen#diese#Photo#aussagen#?;PIS#VMFIN#PDAT#NN#VVINF#$.;0
1047;wo#suchen#sie#sie#aktuell#eigentlich#neu#Job#?;PWAV#VVFIN#PPER#PPER#ADJA#ADV#ADJA#NN#$.;0
1048;auf#welchen#Stellenboerse#Portal#etc#schauen#sie#?;APPR#PWAT#NN#NN#ADV#VVFIN#PPER#$.;0
1049;wissen#sie#dass#Blaumeise#eigentlich#Meise#heissen#muessen#?;VVFIN#PPER#KOUS#NN#ADV#NN#VVINF#VMFIN#$.;1
1050;warum#sollen#sie#so#was#machen#?;PWAV#VMFIN#PPER#ADV#PIS#VVINF#$.;0
1051;aber#muessen#die#wirklich#sein#?;KON#VMFIN#PDS#ADJD#VAINF#$.;1
1052;koennen#sie#eine#Alternative#empfehlen#?;VMFIN#PPER#ART#NN#VVINF#$.;1
1053;werden#sie#jemals#eine#Zeit#geben#in#die#sie#bei#Alkohol#kaufen#nicht#nach#die#Ausweis#fragen#werden#?;VAFIN#PPER#ADV#ART#NN#VVINF#APPR#ART#PPER#APPRART#NN#VVINF#PTKNEG#APPR#ART#NN#VVPP#VAFIN#$.;1
1054;ob#sie#wohl#eine#Aufklaerung#von#LKASachsen#erwarten#koennen#?;KOUS#PPER#ADV#ART#NN#APPRART#NN#VVINF#VMINF#$.;1
1055;wo#wohnen#sie#denn#die#sie#die#Abgrund#sehen#?;PWAV#VVFIN#PPER#ADV#PDS#PPER#ART#NN#VVFIN#$.;0
1056;aber#was#tun#die#?;KON#PWS#VVFIN#PDS#$.;0
1057;wann#sollen#sie#die#anstellen#?;PWAV#VMFIN#PPER#PDS#VVINF#$.;0
1058;in#welcher#Stadt#liegen#die#groesse#Binnenhafen#die#Welt#?;APPR#PWAT#NN#VVFIN#ART#ADJA#NN#ART#NN#$.;0
1059;haben#sie#Windows#also#komplett#neu#installieren#?;VAFIN#PPER#NE#ADV#ADJD#ADJD#VVPP#$.;1
1060;Welche#Folge#sein#die#?;PWAT#NN#VAFIN#PDS#$.;0
1061;koennen#man#Information#haben#?;VMFIN#PIS#NN#VAINF#$.;1
1062;warum#denn#?;PWAV#ADV#$.;0
1063;haben#sie#sie#dazu#zwingen#?;VAFIN#PPER#PPER#PROP#VVPP#$.;1
1064;Schatz#haben#sie#noch#genug#Milch#fuer#morgen#?;NN#VAFIN#PPER#ADV#PIAT#NN#APPR#ADV#$.;1
1065;haben#sie#gern#sie#als#Vorgesetz#?;VAFIN#PPER#ADV#PRF#APPR#NN#$.;1
1066;woher#kommen#sie#dann#?;PWAV#VVFIN#PPER#ADV#$.;0
1067;in#wie#vielen#Land#werden#da#inserieren#und#was#haben#die#fuer#eine#Nutzen#?;APPR#KOUS#PIAT#NN#VAFIN#ADV#VVPP#KON#PWS#VAFIN#PDS#APPR#ART#NN#$.;0
1068;aber#Update#kommen#heute#oder#?;KON#NN#VVFIN#ADV#KON#$.;1
1069;bekommen#sie#so#eine#oder#muessen#sie#zahlen#?;VVFIN#PPER#ADV#PIS#KON#VMFIN#PPER#VVINF#$.;0
1070;was#sagen#die#diese#Kriminologe#Pfeiffer#dazu#?;PWS#VVFIN#ART#PDAT#NN#NE#PTKVZ#$.;0
1071;bekommen#sie#dann#Geschenk#?;VVFIN#PPER#ADV#NN#$.;1
1072;wie#schwer#sein#deine#Drohne#?;PWAV#ADJD#VAFIN#PPOSAT#NN#$.;0
1073;wann#koennen#sie#mit#eine#Feedback#rechnen#?;PWAV#VMFIN#PPER#APPR#ART#NN#VVINF#$.;0
1074;haben#sie#letzt#Woche#gross#erzaehlt#sie#sein#noch#eine#Fahrrad#stehlen#werden#?;VAFIN#PPER#ADJA#NN#ADJD#ADJD#PPER#VAFIN#ADV#ART#NN#VVPP#VAPP#$.;1
1075;koennen#sie#bitte#die#Knall#nochmal#hoeren#?;VMFIN#PPER#ADV#ART#NN#ADV#VVINF#$.;1
1076;koennen#sie#nochmal#meine#Dusche#sehen#?;VMFIN#PPER#ADV#PPOSAT#NN#VVINF#$.;1
1077;die#haben#sie#selbst#filmen#?;PDS#VAFIN#PRF#ADV#VVPP#$.;1
1078;und#auf#wundersam#Weise#werden#seine#Video#den#Vorgesetzte#zuspielen#?;KON#APPR#ADJA#NN#VAFIN#PPOSAT#NN#ART#NN#VVPP#$.;1
1079;haben#jemand#die#schon#lesen#?;VAFIN#PIS#PDS#ADV#VVPP#$.;1
1080;sein#sie#vergleichbar#mit#Amerika#die#Mann#?;VAFIN#PPER#ADJD#APPR#NE#ART#NN#$.;1
1081;was#sein#sonst#eure#Eindruck#?;PWS#VAFIN#ADV#PPOSAT#NN#$.;0
1082;was#erwarten#sie#in#Berlin#?;PWS#VVFIN#PPER#APPR#NE#$.;0
1083;was#in#alle#Welt#sollen#solche#Schlagzeile#?;PWS#APPR#PIAT#NN#VMFIN#PIAT#NN#$.;0
1084;interessieren#an#die#Neuigkeit#die#Branche#?;VVFIN#APPR#ART#NN#ART#NN#$.;1
1085;was#machen#unsre#Geheimtipp#?;PWS#VVFIN#PPOSAT#NN#$.;0
1086;haben#sie#eine#normal#Ticket#?;VAFIN#PPER#ART#ADJA#NN#$.;1
1087;sie#moegen#Baugruppe#so#modifizieren#dass#keine#Konstruktionsdetail#sichtbar#sein#?;PPER#VMFIN#NN#ADV#VVINF#KOUS#PIAT#NN#ADJD#VAFIN#$.;1
1088;werden#sie#diese#Entscheidung#noch#raechen#?;VAFIN#PRF#PDAT#NN#ADV#VVINF#$.;1
1089;sein#sie#nicht#eigentlich#verantwortlich#?;VAFIN#PPER#PTKNEG#ADV#ADJD#$.;1
1090;nutzen#von#sie#eigentlich#jemand#die#Alternative#Mastodon#?;VVFIN#APPR#PPER#ADV#PIS#ART#NN#NE#$.;1
1091;sein#da#etwas#dran#?;VAFIN#ADV#PIS#PTKVZ#$.;1
1092;koennen#sie#KI#vertrauen#sie#kontrollieren#?;VMFIN#PPER#NE#VVINF#PPER#VVINF#$.;1
1093;haben#sie#wissen#dass#die#meisten#Einbruch#tagsueber#stattfinden#?;VAFIN#PPER#VVPP#KOUS#ART#PIAT#NN#ADV#VVINF#$.;1
1094;warum#?;PWAV#$.;0
1095;sein#damit#nicht#die#Zugbindung#aufheben#?;VAFIN#PROP#PTKNEG#ART#NN#VVPP#$.;1
1096;was#sein#Sonntag#?;PWS#VAFIN#NN#$.;0
1097;wo#koennen#die#Geraet#kaufen#werden#?;PWAV#VMFIN#ART#NN#VVPP#VAINF#$.;0
1098;so#werden#sie#kommen#nicht#wahr#?;ADV#VAFIN#PPER#VVINF#PTKNEG#PTKVZ#$.;1
1099;dann#gehoeren#die#also#zu#den#Gute#?;ADV#VVFIN#ART#ADV#APPR#ART#NN#$.;1
1100;verdammen#was#sein#in#diese#Stadt#los#?;VVFIN#PIS#VAFIN#APPR#PDAT#NN#PTKVZ#$.;0
1101;wer#sagen#dass#man#fuer#eine#Verbesserung#sein#muessen#?;PWS#VVFIN#KOUS#PIS#APPR#ART#NN#VAINF#VMFIN#$.;0
1102;sein#denn#die#Ziel#diese#Selbsthilfegruppe#weniger#Buch#zu#kaufen#?;VAFIN#ADV#ART#NN#PDAT#NN#PIAT#NN#PTKZU#VVINF#$.;1
1103;wie#werden#sie#da#entscheiden#?;PWAV#VAFIN#PPER#ADV#VVINF#$.;0
1104;was#glauben#sie#eigentlich#wofuer#oeffentlich#Raum#so#sein#?;PWS#VVFIN#PPER#ADV#PWAV#ADJA#NN#ADV#VAFIN#$.;0
1105;warum#ists#so#schwer#Bewegung#fuer#sie#zu#nutzen#?;PWAV#ADJD#ADV#ADJD#NN#APPR#PPER#PTKZU#VVINF#$.;0
1106;Ach#wissen#sie#uebrigens#wer#sie#ausserhalb#Twitters#ueber#Twitter#aufregen#?;NN#VVFIN#PPER#ADV#PWS#PRF#APPR#NN#APPR#NN#VVFIN#$.;0
1107;Entschuldigung#koennen#sie#bitte#eine#Durchsage#machen#sie#haben#meine#Sohn#verlieren#?;NN#VMFIN#PPER#ADV#ART#NN#VVINF#PPER#VAFIN#PPOSAT#NN#VVPP#$.;1
1108;verkaufen#ihre#Spardosen#?;VVFIN#PPOSAT#NN#$.;1
1109;haben#gar#nichts#mehr#mit#die#OeVP#zu#tun#?;VAFIN#ADV#PIS#PIS#APPR#ART#NE#PTKZU#VVINF#$.;1
1110;sein#die#EULA#konform#?;VAFIN#ART#NE#ADJD#$.;1
1111;mit#die#Auto#?;APPR#ART#NN#$.;1
1112;die#Hammer#oder#?;ART#NN#KON#$.;1
1113;befuerchten#sie#etwa#lueckenhaft#Berichterstattung#?;VVFIN#PPER#ADV#ADJA#NN#$.;1
1114;warum#?;PWAV#$.;0
1115;was#geben#sie#zu#verbergen#?;PWS#VVFIN#PPER#PTKZU#VVINF#$.;0
1116;die#waers#doch#auch#fuer#sie#oder#?;PDS#VVFIN#ADV#ADV#APPR#PPER#KON#$.;1
1117;woran#merken#sie#dass#meine#Kind#hochbegabt#sein#?;PWAV#VVFIN#PPER#KOUS#PPOSAT#NN#ADJD#VAFIN#$.;0
1118;die#letzt#Satz#haben#sie#lesen#?;ART#ADJA#NN#VAFIN#PPER#VVPP#$.;1
1119;wie#bescheuert#sein#die#denn#?;PWAV#ADJD#VAFIN#ART#ADV#$.;0
1120;wer#wissen#denn#sowas#?;PWS#VVFIN#ADV#PIS#$.;0
1121;heissen#die#er#will#Unit#ehen#?;VVFIN#ART#FM#FM#FM#VVINF#$.;1
1122;sein#sie#schon#dabei#?;VAFIN#PPER#ADV#PROP#$.;1
1123;und#haben#sie#direkt#dafuer#qualifizieren#?;KON#VAFIN#PPER#ADJD#PROP#VVPP#$.;1
1124;wo#kommen#eigentlich#all#diese#Geisteskranke#her#?;PWAV#VVFIN#ADV#PIAT#PDAT#NN#PTKVZ#$.;0
1125;geben#sie#Chemnitz#ueberhaupt#?;VVFIN#PPER#NE#ADV#$.;1
1126;was#meinen#sie#genau#?;PWS#VVFIN#PPER#ADJD#$.;0
1127;sie#moegen#sie#optimal#auf#die#Aufnahme#bzw#Eignungspruefung#fuer#die#Berufsmaturitaet#vorbereiten#?;PPER#VMFIN#PPER#ADJD#APPR#ART#NN#ADJA#NN#APPR#ART#NN#VVINF#$.;1
1128;wie#blind#sein#die#Mann#?;PWAV#ADJD#VAFIN#ART#NN#$.;0
1129;Schritt#in#die#richtig#Richtung#?;NN#APPR#ART#ADJA#NN#$.;1
1130;sie#haben#Amazon#Prime#und#Twitch#?;PPER#VAFIN#NE#NE#KON#NE#$.;1
1131;doch#wen#und#was#genau#meinen#Christoph#damit#?;ADV#PWS#KON#PWS#ADJD#VVFIN#NE#PROP#$.;0
1132;wie#geil#sein#die#denn#?;PWAV#ADJD#VAFIN#PDS#ADV#$.;0
1133;wen#interessieren#die#welche#Waffe#sie#haben#?;PWS#VVFIN#PDS#PWAT#NN#PPER#VAFIN#$.;0
1134;wann#werden#denn#die#Spieltag#Zahl#bis#terminieren#?;PWAV#VAFIN#ADV#ART#NN#NN#ADV#VVPP#$.;0
1135;wie#gross#sein#deine#Haus#?;PWAV#ADJD#VAFIN#PPOSAT#NN#$.;0
1136;und#was#sein#die#Erkenntnis#?;KON#PWS#VAFIN#ART#NN#$.;0
1137;was#quaelen#sie#so#?;PWS#VVFIN#PPER#ADV#$.;0
1138;duerfen#man#sie#jetzt#wo#sie#zu#Einrichtung#gehoeren#endlich#reinlassen#?;VMFIN#PIS#PPER#ADV#PWAV#PPER#APPRART#NN#VVFIN#ADV#VVINF#$.;1
1139;wie#sollen#man#die#denn#essen#?;PWAV#VMFIN#PIS#ART#ADV#VVINF#$.;0
1140;die#sein#komplett#schon#erhaeltlich#?;PDS#VAFIN#ADJD#ADV#ADJD#$.;1
1141;wem#gehoeren#diese#Schmuckstueck#?;PWS#VVFIN#PDAT#NN#$.;0
1142;was#erhoffen#sie#die#Mensch#davon#?;PWS#VVFIN#PRF#ART#NN#PTKVZ#$.;0
1143;was#bruellen#man#so#jemandem#entgegen#?;PWS#VVFIN#PIS#ADV#PIS#PTKVZ#$.;0
1144;dahinter#sein#doch#Licht#oder#?;PROP#VAFIN#ADV#NN#KON#$.;1
1145;was#sollen#die#sein#?;PIS#VMFIN#PDS#VAINF#$.;0
1146;sein#die#diese#Datenjournalismus#von#die#alle#reden#?;VAFIN#PDS#PDAT#NN#APPR#PDS#PIS#VVINF#$.;1
1147;duerfen#die#was#kosten#?;VMFIN#ART#PIS#VVINF#$.;1
1148;wie#gross#sein#denn#die#Kueche#?;PWAV#ADJD#VAFIN#ADV#ART#NN#$.;0
1149;sein#sie#nicht#alle#ein#bisschen#Helene#Fischer#?;VAFIN#PPER#PTKNEG#PIS#ART#PIAT#NE#NE#$.;1
1150;wo#sein#sie#heute#?;PWAV#VAFIN#PPER#ADV#$.;0
1151;was#denken#sie#was#die#bei#sie#Sonntag#Nacht#als#erst#untersuchen#haben#?;PWS#VVFIN#PPER#PWS#PDS#APPR#PPER#NN#NN#APPR#ADJA#VVPP#VAFIN#$.;0
1152;brauchen#sie#besonder#Unterstuetzung#?;VVFIN#PPER#ADJA#NN#$.;1
1153;und#was#sein#mit#Watson#?;KON#PWS#VAFIN#APPR#NE#$.;0
1154;was#sollen#denn#diese#Bloedsinn#?;PWS#VMFIN#ADV#PDAT#NN#$.;0
1155;denken#sie#wirklich#sie#haben#dies#noch#nicht#tun#?;VVFIN#PPER#ADJD#PPER#VAFIN#PDS#ADV#PTKNEG#VVPP#$.;1
1156;geben#sie#Chemnitz#ueberhaupt#?;VVFIN#PPER#NE#ADV#$.;1
1157;wem#sollen#sie#folgen#?;PWS#VMFIN#PPER#VVINF#$.;0
1158;werden#die#eine#Doktorarbeit#?;VAFIN#PDS#ART#NN#$.;1
1159;was#machen#Wire#circard#eigentlich#genau#?;PWS#VVFIN#FM#FM#ADV#ADJD#$.;0
1160;warum#machen#Bank#die#Geschaeft#nicht#?;PWAV#VVFIN#NN#ART#NN#PTKNEG#$.;0
1161;lassen#sie#Arbeitstreffen#in#Krankenhaus#und#zu#Haus#als#Dienstreise#abrechnen#?;VVFIN#PRF#NN#APPRART#NN#KON#APPR#NN#KON#NN#VVFIN#$.;1
1162;sein#deine#Leute#motivieren#?;VAFIN#PPOSAT#NN#VVPP#$.;1
1163;wissen#sie#noch#die#Neunziger#als#man#denken#die#Cyberspace#werden#sie#als#Parallelwelt#entwickeln#?;VVFIN#PPER#ADV#ART#NN#APPR#FM#VVFIN#ART#NN#VAFIN#PRF#APPR#NN#VVINF#$.;1
1164;was#wuenschen#sie#sie#vor#Zahl#Zahl#Uhr#?;PWS#VVFIN#PPER#PPER#APPR#NN#NN#NN#$.;0
1165;jetzt#mal#ehrlich#warum#waers#denn#aggressiv#werden#?;ADV#ADV#ADJD#PWAV#CARD#ADV#ADJD#VAPP#$.;0
1166;sein#die#etwa#gerecht#?;VAFIN#PDS#ADV#ADJD#$.;1
1167;werden#seitens#die#DFB#schon#die#neu#Scout#vorstellen#?;VAFIN#APPR#ART#NE#ADV#ART#ADJA#NN#VVPP#$.;1
1168;sein#sie#zutreffend#dass#sie#vortraege#halten#?;VAFIN#PPER#ADJD#KOUS#PPER#ADJD#VVINF#$.;1
1169;wie#grauenhaft#sein#die#denn#?;PWAV#ADJD#VAFIN#PDS#ADV#$.;0
1170;wo#sein#sie#?;PWAV#VAFIN#PPER#$.;0
1171;und#sie#glauben#tatsaechlich#dass#Vermieter#dadurch#mehr#Lust#bekommen#ihre#Wohnung#zu#vermieten#?;KON#PPER#VVFIN#ADJD#KOUS#NN#PROP#PIAT#NN#VVFIN#PPOSAT#NN#PTKZU#VVINF#$.;1
1172;sein#Gruen#jetzt#die#neu#Braun#?;VAFIN#NE#ADV#ART#ADJA#NN#$.;1
1173;die#wie#vielte#mal#sein#die#inzwischen#?;PDS#KOUS#NN#ADV#VAFIN#PDS#ADV#$.;0
1174;was#sein#sie#lieber#Durchgangsbahnhof#oder#Endhaltestelle#?;PWS#VAFIN#PPER#ADV#NN#KON#NN#$.;0
1175;sein#jemand#von#sie#in#die#Video#zusehen#?;VAFIN#PIS#APPR#PPER#APPR#ART#NN#VVINF#$.;1
1176;bisher#sein#sie#mit#die#Aussitzen#ja#gut#fahren#warum#sollen#sie#an#die#Strategie#was#aendern#?;ADV#VAFIN#PPER#APPR#ART#NN#ADV#ADJD#VVPP#PWAV#VMFIN#PPER#APPR#ART#NN#PIS#VVINF#$.;0
1177;haben#sie#die#Computer#mal#hoch#und#runtergefahren#?;VAFIN#PPER#ART#NN#ADV#ADJD#KON#ADJD#$.;1
1178;wie#kommen#man#denn#auf#sowas#?;PWAV#VVFIN#PIS#ADV#APPR#PIS#$.;0
1179;warum#kommen#sie#darauf#?;PWAV#VVFIN#PPER#PROP#$.;0
1180;wo#kommen#die#her#?;PWAV#VVFIN#ART#PTKVZ#$.;0
1181;was#fuer#eine#Sinn#machen#die#?;PWS#APPR#ART#NN#VVFIN#PDS#$.;0
1182;geben#sie#da#eine#?;VVFIN#PPER#ADV#PIS#$.;1
1183;sein#sie#zurueck#bevor#sie#dunkel#werden#?;VAFIN#PPER#ADV#KOUS#PPER#ADJD#VAFIN#$.;1
1184;was#werden#einnehmen#?;PWS#VAFIN#VVPP#$.;0
1185;woher#kommen#sie#denn#?;PWAV#VVFIN#PPER#ADV#$.;0
1186;muessen#sie#die#Fahrrad#auch#zusammen#bauen#?;VMFIN#PPER#ART#NN#ADV#ADV#VVINF#$.;1
1187;wo#sein#sie#?;PWAV#VAFIN#PPER#$.;0
1188;wissen#sie#warum#Deutschland#keine#Bananenrepublik#sein#?;VVFIN#PPER#PWAV#NE#PIAT#NN#VAFIN#$.;0
1189;befuerchten#sie#etwa#lueckenhaft#Berichterstattung#?;VVFIN#PPER#ADV#ADJA#NN#$.;1
1190;laecheln#sie#die#etwa#?;VVFIN#PPER#PDS#ADV#$.;1
1191;was#gehoeren#auf#eure#Brot#unter#die#Marmelade#?;PWS#VVFIN#APPR#PPOSAT#NN#APPR#ART#NN#$.;0
1192;Haar#abschneiden#lassen#?;NN#VVINF#VVINF#$.;1
1193;wie#stellen#sie#sie#die#Nahverkehr#die#Zukunft#vor#?;PWAV#VVFIN#PPER#PPER#ART#NN#ART#NN#PTKVZ#$.;0
1194;haben#sie#eine#genial#Einfall#?;VAFIN#PPER#ART#ADJA#NN#$.;1
1195;sein#die#bei#sie#auch#so#neugierig#?;VAFIN#PDS#APPR#PPER#ADV#ADV#ADJD#$.;1
1196;was#sollen#die#darstellen#?;PIS#VMFIN#PDS#VVINF#$.;0
1197;Wem#fallen#noch#was#ein#?;PWS#VVFIN#ADV#PIS#PTKVZ#$.;0
1198;ach#wer#haben#dazu#aufrufen#?;ITJ#PWS#VAFIN#PROP#VVPP#$.;0
1199;koennen#sie#eine#Sendung#von#sie#an#eine#Packstation#umleiten#?;VMFIN#PPER#ART#NN#APPR#PPER#APPR#ART#NN#VVINF#$.;1
1200;Wer#von#sie#sein#heute#in#Ingolstadt#live#dabei#?;PWS#APPR#PPER#VAFIN#ADV#APPR#NE#ADJD#PTKVZ#$.;0
1201;sein#nicht#Mord#lebenslaenglich#?;VAFIN#PTKNEG#NN#ADJD#$.;1
1202;koennen#sie#diese#Topform#halten#?;VMFIN#PPER#PDAT#NN#VVINF#$.;1
1203;wieso#haben#sie#die#Gefuehl#die#Joke#sein#klauen#?;PWAV#nan#PPER#ART#NN#ART#NN#VAFIN#VVPP#$.;0
1204;was#sein#denn#die#fuer#eine#Stimmung#hier#?;PWS#VAFIN#ADV#PDS#APPR#ART#NN#ADV#$.;0
1205;was#machen#Studienabbrecher#nach#ihre#Studium#?;PWS#VVFIN#NN#APPR#PPOSAT#NN#$.;0
1206;wieso#denken#meine#Mutter#eigentlich#immer#dass#sie#untrainiert#und#nicht#vorhanden#Muskel#haben#?;PWAV#VVFIN#PPOSAT#NN#ADV#ADV#KOUS#PPER#ADJA#KON#PTKNEG#ADJA#NN#VAFIN#$.;0
1207;sein#sie#eine#Raubueberfall#?;VAFIN#PPER#ART#NN#$.;1
1208;bestehen#gerade#technisch#Problem#?;VVFIN#ADV#ADJA#NN#$.;1
1209;sie#meinen#die#natuerlich#Gegenwehr#gegen#die#Blockade#und#die#Entscheidung#die#Polizei#?;PPER#VVFIN#ART#ADJA#NN#APPR#ART#NN#KON#ART#NN#ART#NN#$.;1
1210;werden#sie#die#denn#machen#?;VAFIN#PPER#PDS#ADV#VVINF#$.;1
1211;sie#sein#nicht#dabei#?;PPER#VAFIN#PTKNEG#PROP#$.;1
1212;sein#sie#auch#mal#in#Meer#schwimmen#?;VAFIN#PPER#ADV#ADV#APPRART#NN#VVINF#$.;1
1213;wer#haben#sie#wissen#?;PWS#VAFIN#PPER#VVPP#$.;0
1214;kommen#jetzt#noch#eine#Konzert#?;VVFIN#ADV#ADV#ART#NN#$.;1
1215;Papa#koennen#sie#bitte#bitte#Zahl#Kugel#Eis#haben#?;NN#VMFIN#PPER#ADV#ADV#NN#NN#NN#VAINF#$.;1
1216;was#genau#schaffen#sie#ihre#Meinung#nach#?;PWS#ADJD#VVFIN#PPER#PPOSAT#NN#APPO#$.;0
1217;sie#koennen#doch#mehr#oder#?;PPER#VMFIN#ADV#PIS#KON#$.;1
1218;warum#sollen#eine#sofortig#Rodungsstopp#nicht#moeglich#sein#?;PWAV#VMFIN#ART#ADJA#NN#PTKNEG#ADJD#VAINF#$.;0
1219;bei#niedrig#Zins#steigen#die#Interesse#stimmts#?;APPR#ADJA#NN#VVFIN#ART#NN#NE#$.;1
1220;wo#sehen#sie#da#denn#Rassismus#?;PWAV#VVFIN#PPER#ADV#ADV#NN#$.;0
1221;wieviel#Brandenburg#stecken#in#sie#?;PWAV#NE#VVFIN#APPR#PPER#$.;0
1222;wann#werden#meine#Freund#natuerlich#krank#?;PWAV#VAFIN#PPOSAT#NN#ADV#ADJD#$.;0
1223;was#genau#sagen#die#FollowerZahl#darueber#aus#?;PWS#ADJD#VVFIN#ART#NN#PROP#PTKVZ#$.;0
1224;immer#noch#teuer#Kostenfalle#?;ADV#ADV#ADJA#NN#$.;1
1225;haben#sie#mal#Droge#probieren#?;VAFIN#PPER#ADV#NN#VVPP#$.;1
1226;warum#geh#sie#auch#immer#wieder#unter#Mensch#?;PWAV#$(#PPER#ADV#ADV#ADV#APPR#NN#$.;0
1227;sein#eine#Katapult#mit#Blume#obendrauf#eine#Veilchenbeschleuniger#?;VAFIN#ART#NN#APPR#NN#ADV#ART#NN#$.;1
1228;also#streamst#sie#die#Besprechung#?;ADV#VVFIN#PPER#ART#NN#$.;1
1229;welche#Weg#nehmen#Plastik#in#die#Ozean#?;PIS#NN#VVFIN#NN#APPR#ART#NN#$.;0
1230;wie#gross#sein#sie#?;PWAV#ADJD#VAFIN#PPER#$.;0
1231;geben#sie#dann#eine#Lolli#wenn#man#sie#richtig#schreiben#?;VVFIN#PPER#ADV#ART#NN#KOUS#PIS#PPER#ADJD#VVFIN#$.;1
1232;na#ja#immerhin#halten#sie#wohl#blau#Trikot#erstmal#fuer#die#HSValso#sehr#solide#Branding#?;ITJ#ITJ#ADV#VVFIN#PPER#ADV#ADJA#NN#ADV#APPR#ART#NN#ADV#ADJA#NN#$.;1
1233;wer#koennen#sie#helfen#?;PWS#VMFIN#PPER#VVINF#$.;0
1234;haben#sie#die#nicht#schonmal#und#sie#fragen#nach#Tipp#?;VAFIN#PPER#PDS#PTKNEG#ADJD#KON#PPER#VVFIN#APPR#NN#$.;1
1235;wie#oft#duerfen#sie#die#bis#heute#schon#schreiben#?;PWAV#ADV#VMFIN#PPER#PDS#APPR#ADV#ADV#VVINF#$.;0
